Systematic_name	Common_name	GCF_000146045.2_R64_genomic_ID	SGD_ID
YCL057C-A	MIC10	ID=cds513	SGD:S000007547
YCL057W	PRD1	ID=cds514	SGD:S000000562
YCL056C	PEX34	ID=cds515	SGD:S000000561
YCL055W	KAR4	ID=cds516	SGD:S000000560
YCL054W-A	RDT1	ID=cds517	SGD:S000178054
YCL054W	SPB1	ID=cds518	SGD:S000000559
YCL052C	PBN1	ID=cds519	SGD:S000000557
YCL051W	LRE1	ID=cds520	SGD:S000000556
YCL050C	APA1	ID=cds521	SGD:S000000555
YCL049C	NA	ID=cds522	SGD:S000000554
YCL048W-A	NA	ID=cds523	SGD:S000087203
YCL048W	SPS22	ID=cds524	SGD:S000000553
YCL047C	POF1	ID=cds525	SGD:S000000552
YCL045C	EMC1	ID=cds526	SGD:S000000550
YCL044C	MGR1	ID=cds527	SGD:S000000549
YCL043C	PDI1	ID=cds528	SGD:S000000548
YCL042W	NA	ID=cds529	SGD:S000000547
YCL040W	GLK1	ID=cds530	SGD:S000000545
YCL039W	GID7	ID=cds531	SGD:S000000544
YCL038C	ATG22	ID=cds532	SGD:S000000543
YCL037C	SRO9	ID=cds533	SGD:S000000542
YCL036W	GFD2	ID=cds534	SGD:S000000541
YCL035C	GRX1	ID=cds535	SGD:S000000540
YCL034W	LSB5	ID=cds536	SGD:S000000539
YCL033C	MXR2	ID=cds537	SGD:S000000538
YCL032W	STE50	ID=cds538	SGD:S000000537
YCL031C	RRP7	ID=cds539	SGD:S000000536
YCL030C	HIS4	ID=cds540	SGD:S000000535
YCL029C	BIK1	ID=cds541	SGD:S000000534
YCL028W	RNQ1	ID=cds542	SGD:S000000533
YCL027W	FUS1	ID=cds543	SGD:S000000532
YCL026C-B	HBN1	ID=cds544	SGD:S000007548
YCL026C-A	FRM2	ID=cds545	SGD:S000000589
YCL025C	AGP1	ID=cds546	SGD:S000000530
YCL024W	KCC4	ID=cds547	SGD:S000000529
YCL021W-A	NA	ID=cds548	SGD:S000007549
YCL018W	LEU2	ID=cds551	SGD:S000000523
YCL017C	NFS1	ID=cds552	SGD:S000000522
YCL016C	DCC1	ID=cds553	SGD:S000000521
YCL014W	BUD3	ID=cds554	SGD:S000000520
YCL012C	NA	ID=cds555	SGD:S000029705
YCL011C	GBP2	ID=cds556	SGD:S000000517
YCL010C	SGF29	ID=cds557	SGD:S000000516
YCL009C	ILV6	ID=cds558	SGD:S000000515
YCL008C	STP22	ID=cds559	SGD:S000000514
YCL005W-A	VMA9	ID=cds560	SGD:S000028508
YCL005W	LDB16	ID=cds561	SGD:S000000511
YCL004W	PGS1	ID=cds562	SGD:S000000510
YCL002C	NA	ID=cds563	SGD:S000000508
YCL001W	RER1	ID=cds564	SGD:S000000507
YCL001W-A	NA	ID=cds565	SGD:S000007221
YCL001W-B	NA	ID=cds566	SGD:S000007596
YCR001W	NA	NA	NA
YCR002C	CDC10	ID=cds567	SGD:S000000595
YCR003W	MRPL32	ID=cds568	SGD:S000000596
YCR004C	YCP4	ID=cds569	SGD:S000000597
YCR005C	CIT2	ID=cds570	SGD:S000000598
YCR006C	NA	NA	NA
YCR007C	NA	ID=cds571	SGD:S000000600
YCR008W	SAT4	ID=cds572	SGD:S000000601
YCR009C	RVS161	ID=cds573	SGD:S000000602
YCR010C	ADY2	ID=cds574	SGD:S000000603
YCR011C	ADP1	ID=cds575	SGD:S000000604
YCR012W	PGK1	ID=cds576	SGD:S000000605
YCR014C	POL4	ID=cds577	SGD:S000000607
YCR015C	CTO1	ID=cds578	SGD:S000000608
YCR016W	NA	ID=cds579	SGD:S000000609
YCR017C	CWH43	ID=cds580	SGD:S000000610
YCR018C	SRD1	ID=cds581	SGD:S000000611
YCR019W	MAK32	ID=cds582	SGD:S000000612
YCR020C	PET18	ID=cds583	SGD:S000000613
YCR020C-A	MAK31	ID=cds584	SGD:S000000614
YCR020W-B	HTL1	ID=cds585	SGD:S000006439
YCR021C	HSP30	ID=cds586	SGD:S000000615
YCR022C	NA	NA	NA
YCR023C	NA	ID=cds587	SGD:S000000617
YCR024C	SLM5	ID=cds588	SGD:S000000618
YCR024C-B	NA	ID=cds589	SGD:S000028818
YCR024C-A	PMP1	ID=cds590	SGD:S000000619
YCR025C	NA	NA	NA
YCR026C	NPP1	ID=cds591	SGD:S000000621
YCR027C	RHB1	ID=cds592	SGD:S000000622
YCR028C	FEN2	ID=cds593	SGD:S000000623
YCR028C-A	RIM1	ID=cds594	SGD:S000007222
YCR030C	SYP1	ID=cds595	SGD:S000000626
YCR031C	RPS14A	ID=cds596	SGD:S000000627
YCR032W	BPH1	ID=cds597	SGD:S000000628
YCR033W	SNT1	ID=cds598	SGD:S000000629
YCR034W	ELO2	ID=cds599	SGD:S000000630
YCR035C	RRP43	ID=cds600	SGD:S000000631
YCR036W	RBK1	ID=cds601	SGD:S000000632
YCR037C	PHO87	ID=cds602	SGD:S000000633
YCR038C	BUD5	ID=cds603	SGD:S000000634
YCR039C	MATALPHA2	ID=cds604	SGD:S000000635
YCR040W	MATALPHA1	ID=cds605	SGD:S000000636
YCR041W	NA	NA	NA
YCR042C	TAF2	ID=cds606	SGD:S000000638
YCR043C	NA	ID=cds607	SGD:S000000639
YCR044C	PER1	ID=cds608	SGD:S000000640
YCR045C	RRT12	ID=cds609	SGD:S000000641
YCR046C	IMG1	ID=cds610	SGD:S000000642
YCR047C	BUD23	ID=cds611	SGD:S000000643
YCR048W	ARE1	ID=cds612	SGD:S000000644
YCR050C	NA	ID=cds613	SGD:S000000646
YCR051W	NA	ID=cds614	SGD:S000000647
YCR052W	RSC6	ID=cds615	SGD:S000000648
YCR053W	THR4	ID=cds616	SGD:S000000649
YCR054C	CTR86	ID=cds617	SGD:S000000650
YCR057C	PWP2	ID=cds618	SGD:S000000653
YCR059C	YIH1	ID=cds619	SGD:S000000655
YCR060W	TAH1	ID=cds620	SGD:S000000656
YCR061W	NA	ID=cds621	SGD:S000000657
YCR063W	BUD31	ID=cds622	SGD:S000000659
YCR065W	HCM1	ID=cds623	SGD:S000000661
YCR066W	RAD18	ID=cds624	SGD:S000000662
YCR067C	SED4	ID=cds625	SGD:S000000663
YCR068W	ATG15	ID=cds626	SGD:S000000664
YCR069W	CPR4	ID=cds627	SGD:S000000665
YCR071C	IMG2	ID=cds628	SGD:S000000667
YCR072C	RSA4	ID=cds629	SGD:S000000668
YCR073C	SSK22	ID=cds630	SGD:S000000669
YCR073W-A	SOL2	ID=cds631	SGD:S000000718
YCR075C	ERS1	ID=cds632	SGD:S000000671
YCR075W-A	EGO2	ID=cds633	SGD:S000028519
YCR076C	FUB1	ID=cds634	SGD:S000000672
YCR077C	PAT1	ID=cds635	SGD:S000000673
YCR079W	PTC6	ID=cds636	SGD:S000002133
YCR081W	SRB8	ID=cds637	SGD:S000000677
YCR082W	AHC2	ID=cds638	SGD:S000000678
YCR083W	TRX3	ID=cds639	SGD:S000000679
YCR084C	TUP1	ID=cds640	SGD:S000000680
YCR085W	NA	NA	NA
YCR086W	CSM1	ID=cds641	SGD:S000000682
YCR087C-A	NA	ID=cds642	SGD:S000007223
YCR088W	ABP1	ID=cds643	SGD:S000000684
YCR089W	FIG2	ID=cds644	SGD:S000000685
YCR090C	NA	ID=cds645	SGD:S000000686
YCR091W	KIN82	ID=cds646	SGD:S000000687
YCR092C	MSH3	ID=cds647	SGD:S000000688
YCR093W	CDC39	ID=cds648	SGD:S000000689
YCR094W	CDC50	ID=cds649	SGD:S000000690
YCR095C	OCA4	ID=cds650	SGD:S000000691
YCR095W-A	NA	ID=cds651	SGD:S000029724
YCR096C	HMRA2	ID=cds652	SGD:S000000692
YCR097W	HMRA1	ID=cds653	SGD:S000000694
YCR098C	GIT1	ID=cds654	SGD:S000000695
YCR099C	NA	ID=cds655	SGD:S000000696
YCR100C	NA	ID=cds656	SGD:S000000697
YCR101C	NA	ID=cds657	SGD:S000000698
YCR102C	NA	ID=cds658	SGD:S000000699
YCR104W	PAU3	ID=cds659	SGD:S000000701
YCR105W	ADH7	ID=cds660	SGD:S000000702
YCR106W	RDS1	ID=cds661	SGD:S000000703
YCR107W	AAD3	ID=cds662	SGD:S000000704
YCR108C	NA	ID=cds663	SGD:S000028536
YDL248W	COS7	ID=cds664	SGD:S000002407
YDL247W	MPH2	ID=cds665	SGD:S000002406
YDL246C	SOR2	ID=cds666	SGD:S000002405
YDL245C	HXT15	ID=cds667	SGD:S000002404
YDL244W	THI13	ID=cds668	SGD:S000002403
YDL243C	AAD4	ID=cds669	SGD:S000002402
YDL242W	NA	NA	NA
YDL241W	NA	ID=cds670	SGD:S000002400
YDL240W	LRG1	ID=cds671	SGD:S000002399
YDL239C	ADY3	ID=cds672	SGD:S000002398
YDL238C	GUD1	ID=cds673	SGD:S000002397
YDL237W	AIM6	ID=cds674	SGD:S000002396
YDL236W	PHO13	ID=cds675	SGD:S000002395
YDL235C	YPD1	ID=cds676	SGD:S000002394
YDL234C	GYP7	ID=cds677	SGD:S000002393
YDL233W	MFG1	ID=cds678	SGD:S000002392
YDL232W	OST4	ID=cds679	SGD:S000002391
YDL231C	BRE4	ID=cds680	SGD:S000002390
YDL230W	PTP1	ID=cds681	SGD:S000002389
YDL229W	SSB1	ID=cds682	SGD:S000002388
YDL227C	HO	ID=cds683	SGD:S000002386
YDL226C	GCS1	ID=cds684	SGD:S000002385
YDL225W	SHS1	ID=cds685	SGD:S000002384
YDL224C	WHI4	ID=cds686	SGD:S000002383
YDL223C	HBT1	ID=cds687	SGD:S000002382
YDL222C	FMP45	ID=cds688	SGD:S000002381
YDL220C	CDC13	ID=cds689	SGD:S000002379
YDL219W	DTD1	ID=cds690	SGD:S000002378
YDL218W	NA	ID=cds691	SGD:S000002377
YDL217C	TIM22	ID=cds692	SGD:S000002376
YDL216C	RRI1	ID=cds693	SGD:S000002375
YDL215C	GDH2	ID=cds694	SGD:S000002374
YDL214C	PRR2	ID=cds695	SGD:S000002373
YDL213C	NOP6	ID=cds696	SGD:S000002372
YDL212W	SHR3	ID=cds697	SGD:S000002371
YDL211C	NA	ID=cds698	SGD:S000002370
YDL210W	UGA4	ID=cds699	SGD:S000002369
YDL209C	CWC2	ID=cds700	SGD:S000002368
YDL208W	NHP2	ID=cds701	SGD:S000002367
YDL207W	GLE1	ID=cds702	SGD:S000002366
YDL206W	NA	ID=cds703	SGD:S000002365
YDL205C	HEM3	ID=cds704	SGD:S000002364
YDL204W	RTN2	ID=cds705	SGD:S000002363
YDL203C	ACK1	ID=cds706	SGD:S000002362
YDL202W	MRPL11	ID=cds707	SGD:S000002361
YDL201W	TRM8	ID=cds708	SGD:S000002360
YDL200C	MGT1	ID=cds709	SGD:S000002359
YDL199C	NA	ID=cds710	SGD:S000002358
YDL198C	GGC1	ID=cds711	SGD:S000002357
YDL197C	ASF2	ID=cds712	SGD:S000002356
YDL195W	SEC31	ID=cds713	SGD:S000002354
YDL194W	SNF3	ID=cds714	SGD:S000002353
YDL193W	NUS1	ID=cds715	SGD:S000002352
YDL192W	ARF1	ID=cds716	SGD:S000002351
YDL191W	RPL35A	ID=cds717	SGD:S000002350
YDL190C	UFD2	ID=cds718	SGD:S000002349
YDL189W	RBS1	ID=cds719	SGD:S000002348
YDL188C	PPH22	ID=cds720	SGD:S000002347
YDL186W	NA	ID=cds721	SGD:S000002345
YDL185W	VMA1	ID=cds722	SGD:S000002344
YDL184C	RPL41A	ID=cds723	SGD:S000002343
YDL183C	NA	ID=cds724	SGD:S000002342
YDL182W	LYS20	ID=cds725	SGD:S000002341
YDL181W	INH1	ID=cds726	SGD:S000002340
YDL180W	NA	ID=cds727	SGD:S000002339
YDL179W	PCL9	ID=cds728	SGD:S000002338
YDL178W	DLD2	ID=cds729	SGD:S000002337
YDL177C	NA	ID=cds730	SGD:S000002336
YDL176W	NA	ID=cds731	SGD:S000002335
YDL175C	AIR2	ID=cds732	SGD:S000002334
YDL174C	DLD1	ID=cds733	SGD:S000002333
YDL173W	PAR32	ID=cds734	SGD:S000002332
YDL171C	GLT1	ID=cds735	SGD:S000002330
YDL170W	UGA3	ID=cds736	SGD:S000002329
YDL169C	UGX2	ID=cds737	SGD:S000002328
YDL168W	SFA1	ID=cds738	SGD:S000002327
YDL167C	NRP1	ID=cds739	SGD:S000002326
YDL166C	FAP7	ID=cds740	SGD:S000002325
YDL165W	CDC36	ID=cds741	SGD:S000002324
YDL164C	CDC9	ID=cds742	SGD:S000002323
YDL161W	ENT1	ID=cds743	SGD:S000002320
YDL160C-A	MHF2	ID=cds744	SGD:S000028520
YDL160C	DHH1	ID=cds745	SGD:S000002319
YDL159W-A	NA	ID=cds746	SGD:S000007599
YDL159W	STE7	ID=cds747	SGD:S000002318
YDL157C	NA	ID=cds748	SGD:S000002316
YDL156W	CMR1	ID=cds749	SGD:S000002315
YDL155W	CLB3	ID=cds750	SGD:S000002314
YDL154W	MSH5	ID=cds751	SGD:S000002313
YDL153C	SAS10	ID=cds752	SGD:S000002312
YDL150W	RPC53	ID=cds753	SGD:S000002309
YDL149W	ATG9	ID=cds754	SGD:S000002308
YDL148C	NOP14	ID=cds755	SGD:S000002307
YDL147W	RPN5	ID=cds756	SGD:S000002306
YDL146W	LDB17	ID=cds757	SGD:S000002305
YDL145C	COP1	ID=cds758	SGD:S000002304
YDL144C	NA	ID=cds759	SGD:S000002303
YDL143W	CCT4	ID=cds760	SGD:S000002302
YDL142C	CRD1	ID=cds761	SGD:S000002301
YDL141W	BPL1	ID=cds762	SGD:S000002300
YDL140C	RPO21	ID=cds763	SGD:S000002299
YDL139C	SCM3	ID=cds764	SGD:S000002298
YDL138W	RGT2	ID=cds765	SGD:S000002297
YDL137W	ARF2	ID=cds766	SGD:S000002296
YDL136W	RPL35B	ID=cds767	SGD:S000002295
YDL135C	RDI1	ID=cds768	SGD:S000002294
YDL134C	PPH21	ID=cds769	SGD:S000002292
YDL133C-A	RPL41B	ID=cds770	SGD:S000002293
YDL133W	SRF1	ID=cds771	SGD:S000002291
YDL132W	CDC53	ID=cds772	SGD:S000002290
YDL131W	LYS21	ID=cds773	SGD:S000002289
YDL130W-A	STF1	ID=cds774	SGD:S000007232
YDL130W	RPP1B	ID=cds775	SGD:S000002288
YDL129W	NA	ID=cds776	SGD:S000002287
YDL128W	VCX1	ID=cds777	SGD:S000002286
YDL127W	PCL2	ID=cds778	SGD:S000002285
YDL126C	CDC48	ID=cds779	SGD:S000002284
YDL125C	HNT1	ID=cds780	SGD:S000002283
YDL124W	NA	ID=cds781	SGD:S000002282
YDL123W	SNA4	ID=cds782	SGD:S000002281
YDL122W	UBP1	ID=cds783	SGD:S000002280
YDL121C	NA	ID=cds784	SGD:S000002279
YDL120W	YFH1	ID=cds785	SGD:S000002278
YDL119C	HEM25	ID=cds786	SGD:S000002277
YDL117W	CYK3	ID=cds787	SGD:S000002275
YDL116W	NUP84	ID=cds788	SGD:S000002274
YDL115C	IWR1	ID=cds789	SGD:S000002273
YDL114W	NA	ID=cds790	SGD:S000002272
YDL113C	ATG20	ID=cds791	SGD:S000002271
YDL112W	TRM3	ID=cds792	SGD:S000002270
YDL111C	RRP42	ID=cds793	SGD:S000002269
YDL110C	TMA17	ID=cds794	SGD:S000002268
YDL109C	NA	ID=cds795	SGD:S000002267
YDL108W	KIN28	ID=cds796	SGD:S000002266
YDL107W	MSS2	ID=cds797	SGD:S000002265
YDL106C	PHO2	ID=cds798	SGD:S000002264
YDL105W	NSE4	ID=cds799	SGD:S000002263
YDL104C	QRI7	ID=cds800	SGD:S000002262
YDL103C	QRI1	ID=cds801	SGD:S000002261
YDL102W	POL3	ID=cds802	SGD:S000002260
YDL101C	DUN1	ID=cds803	SGD:S000002259
YDL100C	GET3	ID=cds804	SGD:S000002258
YDL099W	BUG1	ID=cds805	SGD:S000002257
YDL098C	SNU23	ID=cds806	SGD:S000002256
YDL097C	RPN6	ID=cds807	SGD:S000002255
YDL095W	PMT1	ID=cds808	SGD:S000002253
YDL093W	PMT5	ID=cds809	SGD:S000002251
YDL092W	SRP14	ID=cds810	SGD:S000002250
YDL091C	UBX3	ID=cds811	SGD:S000002249
YDL090C	RAM1	ID=cds812	SGD:S000002248
YDL089W	NUR1	ID=cds813	SGD:S000002247
YDL088C	ASM4	ID=cds814	SGD:S000002246
YDL087C	LUC7	ID=cds815	SGD:S000002245
YDL086W	NA	ID=cds816	SGD:S000002244
YDL085C-A	NA	ID=cds817	SGD:S000007588
YDL085W	NDE2	ID=cds818	SGD:S000002243
YDL084W	SUB2	ID=cds819	SGD:S000002242
YDL083C	RPS16B	ID=cds820	SGD:S000002241
YDL082W	RPL13A	ID=cds821	SGD:S000002240
YDL081C	RPP1A	ID=cds822	SGD:S000002239
YDL080C	THI3	ID=cds823	SGD:S000002238
YDL079C	MRK1	ID=cds824	SGD:S000002237
YDL078C	MDH3	ID=cds825	SGD:S000002236
YDL077C	VAM6	ID=cds826	SGD:S000002235
YDL076C	RXT3	ID=cds827	SGD:S000002234
YDL075W	RPL31A	ID=cds828	SGD:S000002233
YDL074C	BRE1	ID=cds829	SGD:S000002232
YDL073W	AHK1	ID=cds830	SGD:S000002231
YDL072C	YET3	ID=cds831	SGD:S000002230
YDL070W	BDF2	ID=cds832	SGD:S000002228
YDL069C	CBS1	ID=cds833	SGD:S000002227
YDL067C	COX9	ID=cds834	SGD:S000002225
YDL066W	IDP1	ID=cds835	SGD:S000002224
YDL065C	PEX19	ID=cds836	SGD:S000002223
YDL064W	UBC9	ID=cds837	SGD:S000002222
YDL063C	SYO1	ID=cds838	SGD:S000002221
YDL061C	RPS29B	ID=cds839	SGD:S000002219
YDL060W	TSR1	ID=cds840	SGD:S000002218
YDL059C	RAD59	ID=cds841	SGD:S000002217
YDL058W	USO1	ID=cds842	SGD:S000002216
YDL057W	NA	ID=cds843	SGD:S000002215
YDL056W	MBP1	ID=cds844	SGD:S000002214
YDL055C	PSA1	ID=cds845	SGD:S000002213
YDL054C	MCH1	ID=cds846	SGD:S000002212
YDL053C	PBP4	ID=cds847	SGD:S000002211
YDL052C	SLC1	ID=cds848	SGD:S000002210
YDL051W	LHP1	ID=cds849	SGD:S000002209
YDL049C	KNH1	ID=cds850	SGD:S000002207
YDL048C	STP4	ID=cds851	SGD:S000002206
YDL047W	SIT4	ID=cds852	SGD:S000002205
YDL046W	NPC2	ID=cds853	SGD:S000002204
YDL045W-A	MRP10	ID=cds854	SGD:S000006430
YDL045C	FAD1	ID=cds855	SGD:S000002203
YDL044C	MTF2	ID=cds856	SGD:S000002202
YDL043C	PRP11	ID=cds857	SGD:S000002201
YDL042C	SIR2	ID=cds858	SGD:S000002200
YDL040C	NAT1	ID=cds859	SGD:S000002198
YDL039C	PRM7	ID=cds860	SGD:S000002197
YDL037C	BSC1	ID=cds861	SGD:S000002195
YDL036C	PUS9	ID=cds862	SGD:S000002194
YDL035C	GPR1	ID=cds863	SGD:S000002193
YDL033C	SLM3	ID=cds864	SGD:S000002191
YDL031W	DBP10	ID=cds865	SGD:S000002189
YDL030W	PRP9	ID=cds866	SGD:S000002188
YDL029W	ARP2	ID=cds867	SGD:S000002187
YDL028C	MPS1	ID=cds868	SGD:S000002186
YDL027C	MRX9	ID=cds869	SGD:S000002185
YDL025C	RTK1	ID=cds870	SGD:S000002183
YDL024C	DIA3	ID=cds871	SGD:S000002182
YDL022C-A	NA	ID=cds872	SGD:S000028537
YDL022W	GPD1	ID=cds873	SGD:S000002180
YDL021W	GPM2	ID=cds874	SGD:S000002179
YDL020C	RPN4	ID=cds875	SGD:S000002178
YDL019C	OSH2	ID=cds876	SGD:S000002177
YDL018C	ERP3	ID=cds877	SGD:S000002176
YDL017W	CDC7	ID=cds878	SGD:S000002175
YDL015C	TSC13	ID=cds879	SGD:S000002173
YDL014W	NOP1	ID=cds880	SGD:S000002172
YDL013W	SLX5	ID=cds881	SGD:S000002171
YDL012C	NA	ID=cds882	SGD:S000002170
YDL010W	GRX6	ID=cds883	SGD:S000002168
YDL009C	NA	ID=cds884	SGD:S000002167
YDL008W	APC11	ID=cds885	SGD:S000002166
YDL007C-A	NA	ID=cds886	SGD:S000113557
YDL007W	RPT2	ID=cds887	SGD:S000002165
YDL006W	PTC1	ID=cds888	SGD:S000002164
YDL005C	MED2	ID=cds889	SGD:S000002163
YDL004W	ATP16	ID=cds890	SGD:S000002162
YDL003W	MCD1	ID=cds891	SGD:S000002161
YDL002C	NHP10	ID=cds892	SGD:S000002160
YDL001W	RMD1	ID=cds893	SGD:S000002159
YDR001C	NTH1	ID=cds894	SGD:S000002408
YDR002W	YRB1	ID=cds895	SGD:S000002409
YDR003W	RCR2	ID=cds896	SGD:S000002410
YDR003W-A	NA	ID=cds897	SGD:S000028819
YDR004W	RAD57	ID=cds898	SGD:S000002411
YDR005C	MAF1	ID=cds899	SGD:S000002412
YDR006C	SOK1	ID=cds900	SGD:S000002413
YDR007W	TRP1	ID=cds901	SGD:S000002414
YDR009W	GAL3	ID=cds902	SGD:S000002416
YDR011W	SNQ2	ID=cds903	SGD:S000002418
YDR012W	RPL4B	ID=cds904	SGD:S000002419
YDR013W	PSF1	ID=cds905	SGD:S000002420
YDR014W	RAD61	ID=cds906	SGD:S000002421
YDR014W-A	HED1	ID=cds907	SGD:S000113613
YDR016C	DAD1	ID=cds908	SGD:S000002423
YDR017C	KCS1	ID=cds909	SGD:S000002424
YDR018C	NA	ID=cds910	SGD:S000002425
YDR019C	GCV1	ID=cds911	SGD:S000002426
YDR020C	DAS2	ID=cds912	SGD:S000002427
YDR021W	FAL1	ID=cds913	SGD:S000002428
YDR022C	ATG31	ID=cds914	SGD:S000002429
YDR023W	SES1	ID=cds915	SGD:S000002430
YDR025W	RPS11A	ID=cds916	SGD:S000002432
YDR026C	NSI1	ID=cds917	SGD:S000002433
YDR027C	VPS54	ID=cds918	SGD:S000002434
YDR028C	REG1	ID=cds919	SGD:S000002435
YDR029W	NA	NA	NA
YDR030C	RAD28	ID=cds920	SGD:S000002437
YDR031W	MIX14	ID=cds921	SGD:S000002438
YDR032C	PST2	ID=cds922	SGD:S000002439
YDR033W	MRH1	ID=cds923	SGD:S000002440
YDR034C	LYS14	ID=cds924	SGD:S000002441
YDR034C-A	NA	ID=cds927	SGD:S000007233
YDR034W-B	NA	ID=cds928	SGD:S000007234
YDR035W	ARO3	ID=cds929	SGD:S000002442
YDR036C	EHD3	ID=cds930	SGD:S000002443
YDR037W	KRS1	ID=cds931	SGD:S000002444
YDR038C	ENA5	ID=cds932	SGD:S000002445
YDR039C	ENA2	ID=cds933	SGD:S000002446
YDR040C	ENA1	ID=cds934	SGD:S000002447
YDR041W	RSM10	ID=cds935	SGD:S000002448
YDR042C	NA	ID=cds936	SGD:S000002449
YDR043C	NRG1	ID=cds937	SGD:S000002450
YDR044W	HEM13	ID=cds938	SGD:S000002451
YDR045C	RPC11	ID=cds939	SGD:S000002452
YDR046C	BAP3	ID=cds940	SGD:S000002453
YDR047W	HEM12	ID=cds941	SGD:S000002454
YDR049W	VMS1	ID=cds942	SGD:S000002456
YDR050C	TPI1	ID=cds943	SGD:S000002457
YDR051C	DET1	ID=cds944	SGD:S000002458
YDR052C	DBF4	ID=cds945	SGD:S000002459
YDR054C	CDC34	ID=cds946	SGD:S000002461
YDR055W	PST1	ID=cds947	SGD:S000002462
YDR056C	EMC10	ID=cds948	SGD:S000002463
YDR057W	YOS9	ID=cds949	SGD:S000002464
YDR058C	TGL2	ID=cds950	SGD:S000002465
YDR059C	UBC5	ID=cds951	SGD:S000002466
YDR060W	MAK21	ID=cds952	SGD:S000002467
YDR061W	NA	ID=cds953	SGD:S000002468
YDR062W	LCB2	ID=cds954	SGD:S000002469
YDR063W	AIM7	ID=cds955	SGD:S000002470
YDR064W	RPS13	ID=cds956	SGD:S000002471
YDR065W	RRG1	ID=cds957	SGD:S000002472
YDR066C	RTR2	ID=cds958	SGD:S000002473
YDR067C	OCA6	ID=cds959	SGD:S000002474
YDR068W	DOS2	ID=cds960	SGD:S000002475
YDR069C	DOA4	ID=cds961	SGD:S000002476
YDR070C	FMP16	ID=cds962	SGD:S000002477
YDR071C	PAA1	ID=cds963	SGD:S000002478
YDR072C	IPT1	ID=cds964	SGD:S000002479
YDR073W	SNF11	ID=cds965	SGD:S000002480
YDR074W	TPS2	ID=cds966	SGD:S000002481
YDR075W	PPH3	ID=cds967	SGD:S000002482
YDR076W	RAD55	ID=cds968	SGD:S000002483
YDR077W	SED1	ID=cds969	SGD:S000002484
YDR078C	SHU2	ID=cds970	SGD:S000002485
YDR079W	PET100	ID=cds971	SGD:S000002486
YDR079C-A	TFB5	ID=cds972	SGD:S000007603
YDR080W	VPS41	ID=cds973	SGD:S000002487
YDR081C	PDC2	ID=cds974	SGD:S000002488
YDR082W	STN1	ID=cds975	SGD:S000002489
YDR083W	RRP8	ID=cds976	SGD:S000002490
YDR084C	TVP23	ID=cds977	SGD:S000002491
YDR085C	AFR1	ID=cds978	SGD:S000002492
YDR086C	SSS1	ID=cds979	SGD:S000002493
YDR087C	RRP1	ID=cds980	SGD:S000002494
YDR088C	SLU7	ID=cds981	SGD:S000002495
YDR089W	VTC5	ID=cds982	SGD:S000002496
YDR090C	NA	ID=cds983	SGD:S000002497
YDR091C	RLI1	ID=cds984	SGD:S000002498
YDR092W	UBC13	ID=cds985	SGD:S000002499
YDR093W	DNF2	ID=cds986	SGD:S000002500
YDR096W	GIS1	ID=cds987	SGD:S000002503
YDR097C	MSH6	ID=cds988	SGD:S000002504
YDR098C	GRX3	ID=cds989	SGD:S000002505
YDR099W	BMH2	ID=cds992	SGD:S000002506
YDR100W	TVP15	ID=cds993	SGD:S000002507
YDR101C	ARX1	ID=cds994	SGD:S000002508
YDR102C	NA	NA	NA
YDR103W	STE5	ID=cds995	SGD:S000002510
YDR104C	SPO71	ID=cds996	SGD:S000002511
YDR105C	TMS1	ID=cds997	SGD:S000002512
YDR106W	ARP10	ID=cds998	SGD:S000002513
YDR107C	TMN2	ID=cds999	SGD:S000002514
YDR108W	TRS85	ID=cds1000	SGD:S000002515
YDR109C	NA	ID=cds1001	SGD:S000002516
YDR110W	FOB1	ID=cds1002	SGD:S000002517
YDR111C	ALT2	ID=cds1003	SGD:S000002518
YDR113C	PDS1	ID=cds1004	SGD:S000002520
YDR115W	MRX14	ID=cds1006	SGD:S000002522
YDR114C	NA	ID=cds1005	SGD:S000002521
YDR116C	MRPL1	ID=cds1007	SGD:S000002523
YDR117C	TMA64	ID=cds1008	SGD:S000002524
YDR118W	APC4	ID=cds1009	SGD:S000002525
YDR119W	VBA4	ID=cds1010	SGD:S000002526
YDR119W-A	COX26	ID=cds1011	SGD:S000113555
YDR120C	TRM1	ID=cds1012	SGD:S000002527
YDR121W	DPB4	ID=cds1013	SGD:S000002528
YDR122W	KIN1	ID=cds1014	SGD:S000002529
YDR123C	INO2	ID=cds1015	SGD:S000002530
YDR124W	NA	ID=cds1016	SGD:S000002531
YDR125C	ECM18	ID=cds1017	SGD:S000002532
YDR126W	SWF1	ID=cds1018	SGD:S000002533
YDR127W	ARO1	ID=cds1019	SGD:S000002534
YDR128W	MTC5	ID=cds1020	SGD:S000002535
YDR129C	SAC6	ID=cds1021	SGD:S000002536
YDR130C	FIN1	ID=cds1022	SGD:S000002537
YDR131C	NA	ID=cds1023	SGD:S000002538
YDR132C	NA	ID=cds1024	SGD:S000002539
YDR135C	YCF1	ID=cds1026	SGD:S000002542
YDR137W	RGP1	ID=cds1027	SGD:S000002544
YDR138W	HPR1	ID=cds1028	SGD:S000002545
YDR139C	RUB1	ID=cds1029	SGD:S000002546
YDR140W	MTQ2	ID=cds1030	SGD:S000002547
YDR141C	DOP1	ID=cds1031	SGD:S000002548
YDR142C	PEX7	ID=cds1032	SGD:S000002549
